datetime,storage,elevation,outflow,inflow,precip,evap,tocs
05/13/05,905.744,459.52,8743,7951,0,79,875.6
05/14/05,905.528,459.5,8383,8356,0,82,881.2
05/15/05,906.824,459.62,8315,9047,0,79,886.9
05/16/05,913.968,460.28,8203,11819,0,14,892.5
05/17/05,916.791,460.54,11404,12881,0.01,54,898.1
05/18/05,909.632,459.88,14504,10917,0.01,22,903.8
05/19/05,927.571,461.53,19124,28175,0.26,7,903.8
05/20/05,925.279,461.32,23027,21882,0.55,11,903.8
05/21/05,917.551,460.61,20113,16289,0,72,903.8
05/22/05,907.688,459.7,18427,13554,0,100,926.3
05/23/05,903.043,459.27,15499,13257,0,100,931.9
05/24/05,902.503,459.22,13318,13139,0,93,937.6
05/25/05,904.771,459.43,11129,12397,0,125,943.2
05/26/05,914.185,460.3,8889,13761,0,126,948.8
05/27/05,928.226,461.59,7286,14474,0,109,954.5
05/28/05,944.229,463.05,6751,14906,0,87,960.1
05/29/05,957.706,464.27,6366,13245,0,84,965.7
05/30/05,962.254,464.68,8901,11293,0,99,971.4
05/31/05,959.148,464.4,12389,10922,0,99,977
06/01/05,955.155,464.04,12968,11032,0,77,977
06/02/05,951.621,463.72,12946,11263,0,99,977
06/03/05,946.987,463.3,12207,9970,0,99,977
06/04/05,946.767,463.28,9119,9117,0,109,977
06/05/05,948.863,463.47,7919,9078,0,102,977
06/06/05,949.856,463.56,8077,8669,0,91,977
06/07/05,948.201,463.41,8295,7560,0,99,977
06/08/05,948.091,463.4,7354,7357,0.58,58,977
06/09/05,956.486,464.16,6555,10846,0.58,59,977
06/10/05,964.583,464.89,6386,10549,0,81,977
06/11/05,970.264,465.4,6195,9140,0,81,977
06/12/05,970.375,465.41,8275,8423,0,92,977
06/13/05,970.152,465.39,8335,8334,0,111,977
06/14/05,968.479,465.24,8313,7580,0,110,977
06/15/05,966.695,465.08,8313,7524,0,110,977
06/16/05,964.25,464.86,8470,7336,0,99,977
06/17/05,962.364,464.69,8681,7748,0.14,18,977
06/18/05,959.813,464.46,8738,7500,0,48,977
06/19/05,955.487,464.07,8684,6591,0,88,977
06/20/05,950.628,463.63,8749,6390,0,91,977
06/21/05,944.118,463.04,8779,5588,0,91,977
06/22/05,939.068,462.58,7394,4939,0,91,977
06/23/05,935.007,462.21,7113,5164,0,98,977
06/24/05,933.69,462.09,5221,4651,0,94,977
06/25/05,933.909,462.11,4450,4654,0,94,977
06/26/05,933.141,462.04,4505,4220,0,102,977
06/27/05,932.702,462,4044,3917,0,94,977
06/28/05,931.392,461.88,4132,3559,0,87,977
06/29/05,931.72,461.91,3930,4182,0,87,977
06/30/05,932.812,462.01,3608,4261,0,102,977
07/01/05,932.484,461.98,3640,3580,0,105,977
07/02/05,933.251,462.05,3623,4122,0,112,977
07/03/05,932.484,461.98,3912,3645,0,120,977
07/04/05,931.72,461.91,3982,3727,0,130,977
07/05/05,930.191,461.77,3900,3256,0,127,977
07/06/05,930.41,461.79,3663,3900,0,127,977
07/07/05,927.899,461.56,4092,2945,0,119,977
07/08/05,924.297,461.23,3837,2122,0,101,977
07/09/05,921.243,460.95,3966,2545,0,119,977
07/10/05,918.42,460.69,3826,2522,0,119,977
07/11/05,915.271,460.4,3737,2250,0,101,977
07/12/05,912.665,460.16,3990,2784,0,108,977
07/13/05,910.928,460,3748,3005,0,133,977
07/14/05,909.416,459.86,3504,2875,0,133,977
07/15/05,907.148,459.65,4066,3045,0,122,977
07/16/05,903.799,459.34,3939,2391,0,140,977
07/17/05,901.207,459.1,3664,2507,0,150,977
07/18/05,897.978,458.8,3873,2384,0,139,977
07/19/05,894.863,458.51,3970,2564,0,164,977
07/20/05,892.929,458.33,3755,2901,0,121,977
07/21/05,888.957,457.96,3753,1871,0,121,977
07/22/05,884.468,457.54,3850,1700,0,113,977
07/23/05,880.514,457.17,3827,1961,0,127,977
07/24/05,876.784,456.82,3831,2084,0,134,977
07/25/05,873.808,456.54,3723,2381,0,158,977
07/26/05,869.662,456.15,3885,1918,0,123,977
07/27/05,865.213,455.73,3775,1648,0,116,977
07/28/05,860.561,455.29,3887,1678,0,136,977
07/29/05,856.549,454.91,3648,1754,0,129,977
07/30/05,851.923,454.47,3862,1659,0,129,977
07/31/05,847.402,454.04,3982,1835,0,132,977
08/01/05,842.905,453.61,3483,1341,0,125,977
08/02/05,838.933,453.23,3652,1773,0,124,977
08/03/05,835.178,452.87,3825,2066,0,134,977
08/04/05,831.645,452.53,3694,2037,0,124,977
08/05/05,828.735,452.25,3857,2510,0,120,977
08/06/05,824.897,451.88,3962,2150,0,123,977
08/07/05,822.108,451.61,3683,2404,0,127,977
08/08/05,818.905,451.3,3829,2340,0,126,977
08/09/05,815.086,450.93,3786,1977,0,116,977
08/10/05,810.875,450.52,3725,1701,0,99,977
08/11/05,806.357,450.08,3781,1612,0,109,977
08/12/05,804.004,449.85,3428,2357,0,115,977
08/13/05,800.6,449.52,3428,2357,0,115,977
08/14/05,796.247,449.09,3278,1139,0,74,977
08/15/05,792.184,448.69,3235,1274,0,87,977
08/16/05,789.446,448.42,3330,2074,0,124,977
08/17/05,787.3,448.21,3346,2396,0,124,977
08/18/05,783.3,447.81,3426,1511,0,124,977
08/19/05,779.1,447.4,3298,1339,0,124,977
08/20/05,775.5,447.04,3106,1417,0,140,977
08/21/05,772,446.69,3238,1556,0,86,977
08/22/05,769.2,446.41,3244,1917,0,86,977
08/23/05,767,446.19,3380,2468,0,199,977
08/24/05,764,445.89,3315,1914,0,109,977
08/25/05,760.9,445.58,3339,1884,0,99,977
08/26/05,758.3,445.32,3438,2220,0,86,977
08/27/05,754.8,444.96,3441,1740,0,102,977
08/28/05,752,444.68,3279,1985,0,102,977
08/29/05,750.014,444.48,3038,2150,0,108,977
08/30/05,746.061,444.08,3383,1498,0,108,977
08/31/05,743.11,443.78,3520,2133,0,101,977
09/01/05,741.047,443.57,3074,2135,0,101,977
09/02/05,737.905,443.25,3317,1821,0,88,977
09/03/05,734.181,442.87,3285,1496,0,88,977
09/04/05,730.278,442.47,3332,1448,0,84,977
09/05/05,726.082,442.04,3470,1446,0,91,977
09/06/05,722.589,441.68,3471,1787,0,77,977
09/07/05,719.195,441.33,3301,1680,0,90,977
09/08/05,715.321,440.93,3320,1438,0,71,977
09/09/05,711.37,440.52,3260,1338,0,70,977
09/10/05,708.287,440.2,2861,1377,0,70,977
09/11/05,704.733,439.83,2920,1185,0,57,977
09/12/05,701.287,439.47,2930,1250,0,57,977
09/13/05,698.129,439.14,2962,1427,0,57,977
09/14/05,695.173,438.83,2764,1331,0,57,977
09/15/05,693.747,438.68,2160,1498,0,57,977
09/16/05,690.801,438.37,2728,1294,0,51,977
09/17/05,688.615,438.14,2620,1581,0,63,977
09/18/05,686.151,437.88,2819,1637,0,60,977
09/19/05,683.697,437.62,2788,1614,0,63,977
09/20/05,681.432,437.38,2645,1569,0,66,977
09/21/05,677.658,436.98,2818,993,0,78,977
09/22/05,674.19,436.61,2714,1028,0,62,977
09/23/05,670.722,436.24,2716,1033,0,65,977
09/24/05,666.797,435.82,2833,925,0,71,977
09/25/05,663.353,435.45,2689,1018,0,65,977
09/26/05,661.585,435.26,2783,1985,0,93,977
09/27/05,659.537,435.04,2328,1310,0.1,15,977
09/28/05,656.208,434.68,2758,1117,0,37,977
09/29/05,653.991,434.44,2601,1554,0,71,977
09/30/05,652.327,434.26,2773,2014,0,80,977
10/01/05,650.941,434.11,2636,2023,0,86,968.8
10/02/05,649.283,433.93,2595,1823,0,64,960.7
10/03/05,647.632,433.75,2693,1916,0,55,952.5
10/04/05,645.34,433.5,2550,1443,0,49,944.3
10/05/05,643.047,433.25,2901,1812,0,67,936.2
10/06/05,641.029,433.03,2807,1839,0,49,928
10/07/05,638.478,432.75,2740,1521,0,67,919.9
10/08/05,635.656,432.44,2730,1374,0,67,911.7
10/09/05,631.833,432.02,2777,910,0,60,903.5
10/10/05,627.766,431.57,2964,974,0,60,895.4
10/11/05,625.778,431.35,2713,1771,0,60,895.4
10/12/05,623.248,431.07,2840,1609,0,45,879
10/13/05,619.926,430.7,2801,1174,0,48,870.9
10/14/05,616.698,430.34,2626,1059,0,60,862.7
10/15/05,613.294,429.96,2562,905,0,59,854.6
10/16/05,608.935,429.47,2690,539,0.24,47,846.4
10/17/05,603.96,428.91,2771,298,0,35,838.2
10/18/05,600.518,428.52,2414,720,0,41,830.1
10/19/05,596.724,428.09,2345,470,0,38,821.9
10/20/05,593.567,427.73,2277,714,0,29,813.7
10/21/05,590.329,427.36,2288,685,0,29,805.6
10/22/05,587.617,427.05,2121,789,0,35,797.4
10/23/05,585.27,426.78,2085,937,0,35,789.2
10/24/05,582.406,426.45,2281,872,0,35,781.1
10/25/05,580.236,426.2,2352,1293,0,35,772.9
10/26/05,579.194,426.08,2196,1709,0,38,764.8
10/27/05,576.779,425.8,2220,1040,0.06,38,756.6
10/28/05,573.25,425.39,2421,665,0,23,748.4
10/29/05,570.151,425.03,2264,713,0.01,11,740.3
10/30/05,568.272,424.81,2259,1341,0.01,29,732.1
10/31/05,566.821,424.64,2221,1512,0,23,723.9
11/01/05,565.285,424.46,2197,1446,0,23,715.8
11/02/05,564.603,424.38,2224,1914,0,34,707.6
11/03/05,562.811,424.17,2385,1508,0,26,699.4
11/04/05,560.853,423.94,2321,1357,0,23,691.3
11/05/05,559.077,423.73,2274,1410,0,31,683.1
11/06/05,556.793,423.46,2179,1051,0,23,675
11/07/05,554.594,423.2,2151,1056,0,14,666.8
11/08/05,552.316,422.93,2075,938,0,11,658.6
11/09/05,550.305,422.69,2201,1204,0,17,650.5
11/10/05,548.21,422.44,2211,1183,0,28,642.3
11/11/05,546.031,422.18,2606,1524,0,17,634.1
11/12/05,544.107,421.95,2505,1560,0,25,626
11/13/05,542.529,421.76,2367,1596,0,25,617.8
11/14/05,540.536,421.52,2481,1501,0,25,609.7
11/15/05,539.041,421.34,2457,1711,0,8,601.5
11/16/05,536.798,421.07,2632,1515,0,14,593.3
11/17/05,535.559,420.92,2480,1883,0,28,585.2
11/18/05,534.736,420.82,2438,2040,0,17,577
11/19/05,532.925,420.6,2529,1652,0,36,577
11/20/05,530.703,420.33,2351,1264,0,33,577
11/21/05,528.81,420.1,2474,1553,0,33,577
11/22/05,527.498,419.94,2497,1864,0,28,577
11/23/05,525.786,419.73,2485,1658,0,36,577
11/24/05,524.155,419.53,2400,1614,0,36,577
11/25/05,521.872,419.25,2465,1325,0,11,577
11/26/05,518.865,418.88,2483,967,0.5,0,577
11/27/05,516.522,418.59,2477,1315,0,19,577
11/28/05,515.552,418.47,2523,2053,0,19,577
11/29/05,514.987,418.4,2511,2231,0.29,5,577
11/30/05,516.683,418.61,2267,3144,0.15,22,577
12/01/05,522.606,419.34,2281,5267,0,0,577
12/02/05,543.692,421.9,2358,12989,1.33,0,577
12/03/05,548.461,422.47,2187,4605,0,14,577
12/04/05,549.551,422.6,2419,2992,0,23,577
12/05/05,550.556,422.72,2378,2896,0,11,577
12/06/05,550.808,422.75,2265,2403,0,11,577
12/07/05,552.652,422.97,2331,3275,0,14,577
12/08/05,553.664,423.09,2325,2843,0.13,8,577
12/09/05,554.933,423.24,2184,2838,0.01,14,577
12/10/05,555.356,423.29,2242,2469,0,14,577
12/11/05,553.918,423.12,2573,1868,0,20,577
12/12/05,553.918,423.12,2316,2330,0,14,577
12/13/05,554.764,423.22,2244,2679,0,8,577
12/14/05,556.286,423.4,2365,3146,0,14,577
12/15/05,556.54,423.43,2440,2579,0,11,577
12/16/05,556.54,423.43,2412,2421,0,9,577
12/17/05,555.356,423.29,2417,1823,0,3,577
12/18/05,557.977,423.6,2467,3794,0.17,6,577
12/19/05,569.552,424.96,2134,7976,1.8,6,577
12/20/05,576.693,425.79,2159,5759,0.02,0,577
12/21/05,581.798,426.38,2765,5339,0.02,0,577
12/22/05,612.494,429.87,3637,19113,0.45,0,577
12/23/05,642.772,433.22,3814,19128,0.64,49,577
12/24/05,642.221,433.16,7873,7613,0,18,577
12/25/05,617.505,430.43,19404,6952,0,9,577
12/26/05,597.165,428.14,24550,14304,1.2,9,577
12/27/05,551.311,422.81,33478,10385,0.58,25,577
12/28/05,533.583,420.68,34859,26074,0.81,153,577
12/29/05,502.244,416.81,35416,19761,0.58,145,577
12/30/05,464.323,411.93,35331,16216,0.06,3,577
12/31/05,648.549,433.85,34732,127617,1.03,6,577
01/01/06,653.898,434.43,35954,38651,2.37,0,577
01/02/06,652.327,434.26,36222,35430,0.61,0,323.1
01/03/06,627.585,431.55,36230,23759,0.71,3,577
01/04/06,589.979,427.32,36231,17272,0,0,577
01/05/06,546.701,422.26,36194,14426,0,51,577
01/06/06,514.017,418.28,29144,12682,0,16,577
01/07/06,492.916,415.63,21949,11327,0,16,577
01/08/06,470.117,412.69,21904,10425,0.21,15,577
01/09/06,444.04,409.22,22028,8891,0,10,577
01/10/06,416.649,405.43,22281,8482,0,10,577
01/11/06,391.428,401.79,20648,7942,0,9,577
01/12/06,379.344,399.99,14606,8521,0.15,7,577
01/13/06,368.823,398.39,12087,6792,0,9,577
01/14/06,364.467,397.72,10106,7925,0,15,577
01/15/06,366.018,397.96,8743,9525,0.47,0,577
01/16/06,365.759,397.92,8058,7927,0.47,0,330.3
01/17/06,364.467,397.72,7953,7315,0,13,577
01/18/06,367.452,398.18,7768,9273,0.27,0,577
01/19/06,373.27,399.07,6353,9304,0.44,18,577
01/20/06,378.75,399.9,5367,8143,0,13,577
01/21/06,381.013,400.24,5561,6711,0.04,9,577
01/22/06,384.552,400.77,4277,6075,0.04,14,331.9
01/23/06,388.859,401.41,4276,6465,0,18,577
01/24/06,394.215,402.2,3984,6691,0,7,577
01/25/06,398.523,402.83,4058,6258,0,28,577
01/26/06,399.963,403.04,4226,4966,0,14,577
01/27/06,403.907,403.61,4065,6065,0,12,577
01/28/06,406.259,403.95,3965,5158,0.04,7,577
01/29/06,410.665,404.58,3908,6136,0.19,7,577
01/30/06,416.366,405.39,4101,6994,0.01,19,577
01/31/06,425.054,406.61,5309,9689,0.46,0,577
02/01/06,426.128,406.76,7453,8009,0,15,577
02/02/06,444.114,409.23,7469,16542,0.11,5,577
02/03/06,458.958,411.22,7447,14949,0.14,18,577
02/04/06,467.065,412.29,8622,12727,0,18,577
02/05/06,459.336,411.27,15269,11372,0.07,0,577
02/06/06,450.114,410.04,15404,10770,0,15,577
02/07/06,437.359,408.31,14718,8287,0,0,577
02/08/06,421.401,406.1,15342,7323,0,26,577.9
02/09/06,405.844,403.89,15202,7385,0,26,579
02/10/06,390.211,401.61,15112,7260,0,30,580.4
02/11/06,377.76,399.75,13384,7129,0,22,582
02/12/06,375.647,399.43,7921,6869,0,13,583.7
02/13/06,377.958,399.78,5180,6354,0,9,585.7
02/14/06,381.48,400.31,4835,6625,0,14,587.9
02/15/06,383.417,400.6,5147,6144,0,20,590.2
02/16/06,386.696,401.09,5027,6689,0,9,592.6
02/17/06,386.899,401.12,5591,5709,0,16,594.8
02/18/06,388.318,401.33,4786,5515,0.31,14,596.1
02/19/06,390.143,401.6,4606,5549,0.28,23,598.4
02/20/06,392.441,401.94,4341,5509,0.12,9,601.1
02/21/06,394.83,402.29,4138,5363,0,21,604.1
02/22/06,397.019,402.61,3967,5087,0,16,607.3
02/23/06,399.139,402.92,3975,5074,0,30,610.6
02/24/06,399.412,402.96,5127,5288,0,23,614
02/25/06,394.283,402.21,7774,5216,0,28,617.5
02/26/06,391.495,401.8,7649,6275,0,32,618.4
02/27/06,397.703,402.71,7046,10185,0.43,9,607.2
02/28/06,445.373,409.4,6914,30954,0.94,7,344.8
03/01/06,462.736,411.72,7539,16306,0.08,13,607.2
03/02/06,476.413,413.51,7149,14075,0,31,601.2
03/03/06,494.644,415.85,6068,15278,0.56,19,596.4
03/04/06,510.314,417.82,5277,13188,0.36,11,599.3
03/05/06,521.628,419.22,5062,10793,0,27,385.5
03/06/06,541.947,421.69,4280,14532,0.69,8,594.1
03/07/06,561.701,424.04,4492,14485,1.12,34,591.1
03/08/06,576.951,425.82,4707,12407,0.32,12,594.6
03/09/06,589.454,427.26,5085,11421,0,32,592.3
03/10/06,600.254,428.49,4459,9916,0.09,12,589.5
03/11/06,607.779,429.34,5250,9050,0.02,6,591
03/12/06,614.636,430.11,5327,8808,0,24,443.9
03/13/06,616.698,430.34,7646,8704,0.52,18,452.7
03/14/06,623.248,431.07,7212,10541,0.04,27,469.8
03/15/06,628.398,431.64,7155,9772,0.83,21,594.2
03/16/06,631.29,431.96,7277,8771,0,36,478.4
03/17/06,636.658,432.55,7050,9768,0.25,12,592.8
03/18/06,640.026,432.92,7753,9478,0.17,27,597.8
03/19/06,642.13,433.15,7273,8395,0,61,504.7
03/20/06,643.964,433.35,7388,8362,0,49,604.2
03/21/06,644.147,433.37,7517,7609,0.58,0,608.2
03/22/06,645.064,433.47,7598,8121,0.01,61,613.5
03/23/06,644.789,433.44,7505,7406,0,40,619.3
03/24/06,643.322,433.28,8108,7420,0,52,622.7
03/25/06,660.375,435.13,7957,16606,0.11,52,606.1
03/26/06,674.002,436.59,7937,14838,1.06,31,611.3
03/27/06,682.753,437.52,7669,12138,0,57,616.3
03/28/06,692.892,438.59,7926,13054,0.35,16,576.5
03/29/06,702.053,439.55,8354,12992,0.11,19,622.1
03/30/06,704.8,439.84,8354,12992,0.11,32,627.7
03/31/06,710.214,440.4,10649,13454,0.14,90,633.3
04/01/06,715.032,440.9,13475,15923,0.87,19,639
04/02/06,710.503,440.43,15125,12871,0.02,29,644.6
04/03/06,729.302,442.37,21838,31335,0.51,19,650.2
04/04/06,768.802,446.37,32804,52725,1.16,7,655.9
04/05/06,780.248,447.51,32970,38754,1.2,13,661.5
04/06/06,764.402,445.93,31396,23424,0.25,17,667.1
04/07/06,749.124,444.39,26667,19007,0,43,672.8
04/08/06,737.807,443.24,24208,18528,0.34,26,678.4
04/09/06,721.134,441.53,24275,15904,0.01,35,684
04/10/06,710.407,440.42,21906,16530,0.06,32,689.7
04/11/06,705.403,439.9,20024,17511,0.47,10,695.3
04/12/06,702.819,439.63,19981,18678,0.27,0,685.8
04/13/06,698.895,439.22,19972,18013,0.16,19,693
04/14/06,692.892,438.59,19903,16943,0,66,712.2
04/15/06,690.706,438.36,19743,18676,0,35,717.8
04/16/06,697.938,439.12,19737,23405,0,22,723.5
04/17/06,701.67,439.51,19983,21881,0.87,16,729.1
04/18/06,698.607,439.19,18985,17505,0,64,734.7
04/19/06,699.373,439.27,15017,15473,0,70,737.1
04/20/06,703.584,439.71,12838,15028,0,67,746
04/21/06,707.805,440.15,12769,14961,0,64,751.6
04/22/06,713.201,440.71,12904,15656,0,32,757.3
04/23/06,716.965,441.1,12972,14918,0,48,762.9
04/24/06,719.777,441.39,12958,14424,0,48,768.9
04/25/06,723.171,441.74,12984,14721,0,26,774.5
04/26/06,727.546,442.19,12628,14899,0,65,779.8
04/27/06,733.791,442.83,13077,16300,0,75,785.5
04/28/06,742.128,443.68,13129,17420,0,88,791.1
04/29/06,754.659,444.95,13066,19463,0,79,796.7
04/30/06,766.5,446.14,13441,19461,0,50,802.4
05/01/06,778.132,447.3,13167,19118,0,87,808
05/02/06,788.127,448.29,13292,18415,0,84,813.6
05/03/06,795.94,449.06,13425,17452,0,88,819.3
05/04/06,801.146,449.57,13449,16142,0,68,824.9
05/05/06,804.004,449.85,13474,14976,0,61,830.5
05/06/06,805.535,450,13481,14321,0,68,836.2
05/07/06,807.486,450.19,13361,14423,0,78,841.8
05/08/06,809.13,450.35,13316,14223,0,78,847.6
05/09/06,811.594,450.59,13462,14758,0,54,853.1
05/10/06,812.621,450.69,13299,13909,0,92,858.7
05/11/06,812.621,450.69,13411,13489,0,78,864.3
05/12/06,816.735,451.09,12271,14444,0,99,870
05/13/06,821.384,451.54,11668,14111,0,99,875.6
05/14/06,826.137,452,11659,14151,0,96,881.2
05/15/06,829.67,452.34,11869,13763,0,113,886.9
05/16/06,835.074,452.86,11680,14511,0,107,892.5
05/17/06,841.232,453.45,11693,14902,0,104,898.1
05/18/06,846.667,453.97,11714,14558,0,104,903.8
05/19/06,855.077,454.77,11525,15835,0.17,70,909.4
05/20/06,860.773,455.31,11711,14667,0.01,84,915
05/21/06,865.53,455.76,11284,13766,0.01,84,920.7
05/22/06,870.938,456.27,10729,13480,0.34,25,926.3
05/23/06,878.378,456.97,7521,11321,0.16,49,931.9
05/24/06,884.682,457.56,6905,10175,0,92,937.6
05/25/06,892.07,458.25,6538,10338,0,75,943.2
05/26/06,899.805,458.97,6079,10083,0,104,948.8
05/27/06,907.796,459.71,5404,9519,0,86,954.5
05/28/06,913.968,460.28,5423,8614,0,79,960.1
05/29/06,918.42,460.69,5577,7926,0,104,965.7
05/30/06,923.751,461.18,5235,8039,0,116,971.4
05/31/06,927.571,461.53,5637,7682,0,119,977
06/01/06,932.265,461.96,5243,7730,0,120,977
06/02/06,937.86,462.47,5354,8273,0,98,977
06/03/06,941.263,462.78,5725,7568,0,127,977
06/04/06,945.222,463.14,5509,7618,0,113,977
06/05/06,948.091,463.4,6986,8571,0,139,977
06/06/06,950.187,463.59,7005,8183,0,121,977
06/07/06,952.615,463.81,7019,8367,0,124,977
06/08/06,953.828,463.92,7207,7965,0,146,977
06/09/06,954.27,463.96,7141,7507,0,143,977
06/10/06,956.042,464.12,6040,7039,0,106,977
06/11/06,957.928,464.29,6009,7055,0,95,977
06/12/06,957.706,464.27,6244,6209,0,77,977
06/13/06,957.373,464.24,6267,6183,0,84,977
06/14/06,955.931,464.11,6176,5559,0,110,977
06/15/06,954.27,463.96,5982,5226,0,81,977
06/16/06,952.615,463.81,6073,5356,0,117,977
06/17/06,950.518,463.62,6225,5270,0,102,977
06/18/06,948.311,463.42,6165,5147,0,95,977
06/19/06,946.215,463.23,6423,5519,0,153,977
06/20/06,944.118,463.04,6316,5361,0,102,977
06/21/06,941.482,462.8,6004,4835,0,160,977
06/22/06,938.629,462.54,5943,4650,0,145,977
06/23/06,936.214,462.32,5751,4667,0,134,977
06/24/06,934.787,462.19,5238,4671,0,152,977
06/25/06,932.047,461.94,5584,4355,0,152,977
06/26/06,929.864,461.74,5399,4436,0,138,977
06/27/06,925.607,461.35,5807,3798,0,137,977
06/28/06,923.533,461.16,4653,3737,0,130,977
06/29/06,921.569,460.98,4561,3643,0,72,977
06/30/06,919.072,460.75,4303,3163,0,119,977
07/01/06,915.814,460.45,4705,3202,0,140,977
07/02/06,912.991,460.19,4287,2997,0,133,977
07/03/06,910.388,459.95,4476,3315,0,151,977
07/04/06,907.256,459.66,4625,3164,0,118,977
07/05/06,903.799,459.34,4522,2890,0,111,977
07/06/06,901.531,459.13,4410,3374,0,107,977
07/07/06,897.871,458.79,4434,2728,0,139,977
07/08/06,893.144,458.35,4899,2630,0,114,977
07/09/06,890.029,458.06,4404,2980,0,146,977
07/10/06,887.353,457.81,3766,2612,0,195,977
07/11/06,884.468,457.54,4008,2678,0,124,977
07/12/06,880.3,457.15,4227,2271,0,145,977
07/13/06,877.634,456.9,4035,2783,0,92,977
07/14/06,875.615,456.71,4003,3105,0,120,977
07/15/06,871.788,456.35,3952,2164,0,141,977
07/16/06,868.281,456.02,3951,2341,0,158,977
07/17/06,865.848,455.79,3889,2820,0,158,977
07/18/06,862.57,455.48,3937,2452,0,168,977
07/19/06,858.552,455.1,4051,2165,0,140,977
07/20/06,855.077,454.77,4087,2474,0,139,977
07/21/06,853.184,454.59,3910,3113,0,157,977
07/22/06,851.607,454.44,4018,3313,0,90,977
07/23/06,848.558,454.15,4233,2845,0,149,977
07/24/06,844.995,453.81,4141,2487,0,142,977
07/25/06,843.323,453.65,3653,2931,0,121,977
07/26/06,840.501,453.38,3701,2416,0,138,977
07/27/06,837.052,453.05,4016,2419,0,142,977
07/28/06,832.476,452.61,4014,1838,0,131,977
07/29/06,828.527,452.23,3904,2033,0,120,977
07/30/06,823.864,451.78,4122,1956,0,185,977
07/31/06,819.628,451.37,3839,1833,0,130,977
08/01/06,815.497,450.97,3955,2019,0,147,977
08/02/06,812.005,450.63,4253,2618,0,126,977
08/03/06,809.13,450.35,3768,2367,0,48,977
08/04/06,805.535,450,3860,2153,0,105,977
08/05/06,801.248,449.58,3957,1911,0,115,977
08/06/06,797.063,449.17,4088,2072,0,94,977
08/07/06,794.111,448.88,3364,2004,0,128,977
08/08/06,791.17,448.59,3819,2434,0,98,977
08/09/06,788.533,448.33,3380,2148,0,97,977
08/10/06,787.316,448.21,3512,2995,0,97,977
08/11/06,784.682,447.95,3356,2162,0,134,977
08/12/06,782.465,447.73,3579,2561,0,100,977
08/13/06,779.341,447.42,3490,1978,0,63,977
08/14/06,776.016,447.09,3346,1760,0,90,977
08/15/06,773.407,446.83,3551,2343,0,107,977
08/16/06,771.105,446.6,3440,2345,0,66,977
08/17/06,768.502,446.34,3517,2308,0,103,977
08/18/06,765.799,446.07,3856,2602,0,109,977
08/19/06,763.01,445.79,3534,2231,0,103,977
08/20/06,760.225,445.51,3446,2138,0,96,977
08/21/06,758.037,445.29,3435,2454,0,122,977
08/22/06,754.955,444.98,3653,2254,0,155,977
08/23/06,753.176,444.8,3120,2378,0,155,977
08/24/06,750.212,444.5,3487,2170,0,177,977
08/25/06,747.345,444.21,3515,2158,0,88,977
08/26/06,745.172,443.99,3315,2288,0,69,977
08/27/06,742.029,443.67,3915,2399,0,69,977
08/28/06,740.655,443.53,3237,2619,0,75,977
08/29/06,738.494,443.31,2945,1937,0,81,977
08/30/06,736.923,443.15,2509,1792,0,75,977
08/31/06,733.596,442.81,3631,2025,0,71,977
09/01/06,730.571,442.5,3535,2094,0,84,977
09/02/06,728.132,442.25,3294,2142,0,78,977
09/03/06,724.431,441.87,3597,1815,0,84,977
09/04/06,720.553,441.47,3424,1543,0,74,977
